id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,10800,10800,10750.0, 60 months,16.14,263.44,C,C4,Overhaul ,1 year,MORTGAGE,102000.0,Source Verified,Oct-2018,Current,n,,,debt_consolidation,Debt consolidation,300xx,GA,4.68,0.0,Apr-2010,0.0,75.0,,9.0,0.0,5567,30.9,12.0,f,10317.66,10269.89,1044.08,1039.25,482.34,561.74,0.0,0.0,0.0,Feb-2019,263.44,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,192488.0,0.0,0.0,0.0,0.0,101.0,0.0,,2.0,7.0,1427.0,31.0,18000.0,2.0,0.0,1.0,9.0,21388.0,11640.0,29.9,0.0,0.0,101.0,38.0,12.0,12.0,2.0,12.0,,1.0,,0.0,7.0,8.0,7.0,7.0,1.0,8.0,9.0,8.0,9.0,0.0,0.0,0.0,2.0,91.7,14.3,0.0,0.0,210449.0,5567.0,16600.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21150,21150,21150.0, 60 months,18.99,548.53,E,E1,Sr. Design Engineer,10+ years,MORTGAGE,110000.0,Source Verified,Jun-2014,Charged Off,n,,,debt_consolidation,Debt consolidation,160xx,PA,11.11,1.0,Oct-1994,0.0,23.0,,13.0,0.0,14041,54.2,38.0,w,0.0,0.0,13116.38,13116.38,5015.09,6504.04,0.0,1597.25,287.505,Apr-2016,548.53,,Oct-2016,0.0,64.0,1,Individual,,,,0.0,0.0,254239.0,,,,,,,,,,,,25900.0,,,,7.0,23113.0,6118.0,66.2,0.0,0.0,94.0,236.0,3.0,3.0,5.0,8.0,64.0,12.0,64.0,3.0,4.0,7.0,6.0,16.0,5.0,10.0,28.0,7.0,13.0,0.0,0.0,0.0,5.0,87.1,25.0,0.0,0.0,286132.0,26533.0,18100.0,28242.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6050,6050,6050.0, 36 months,13.99,206.75,C,C3,software engineer,2 years,RENT,85000.0,Verified,Apr-2017,Current,n,,,debt_consolidation,Debt consolidation,282xx,NC,29.33,0.0,Sep-2002,0.0,26.0,,12.0,0.0,46480,79.0,26.0,w,2656.22,2656.22,4539.1,4539.1,3393.78,1145.32,0.0,0.0,0.0,Feb-2019,206.75,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,404338.0,1.0,3.0,1.0,2.0,5.0,22664.0,72.0,1.0,1.0,18677.0,77.0,58800.0,0.0,0.0,0.0,3.0,33695.0,8925.0,83.6,0.0,0.0,175.0,173.0,8.0,5.0,3.0,28.0,,20.0,,0.0,6.0,8.0,6.0,8.0,8.0,8.0,15.0,8.0,12.0,0.0,0.0,0.0,2.0,96.0,83.3,0.0,0.0,451143.0,69144.0,54300.0,31343.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2100,2100,2100.0, 36 months,19.72,77.75,D,D5,YMCA,4 years,RENT,30000.0,Not Verified,Apr-2013,Fully Paid,n,,,debt_consolidation,Credit help,920xx,CA,14.68,0.0,Nov-2003,1.0,,,8.0,0.0,12080,90.8,9.0,f,0.0,0.0,2798.923404726799,2798.92,2100.0,698.92,0.0,0.0,0.0,Apr-2016,77.47,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,12080.0,,,,,,,,,,,,13300.0,,,,0.0,1510.0,353.0,96.5,0.0,0.0,,115.0,58.0,58.0,0.0,58.0,,0.0,,0.0,5.0,7.0,5.0,6.0,0.0,8.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,13300.0,12080.0,10000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 36 months,10.42,389.58,B,B3,Truck driver,5 years,RENT,90000.0,Source Verified,Sep-2017,Current,n,,,debt_consolidation,Debt consolidation,766xx,TX,15.86,0.0,Aug-2008,0.0,,,6.0,0.0,7728,88.8,10.0,f,6796.44,6796.44,6608.97,6608.97,5203.56,1405.41,0.0,0.0,0.0,Feb-2019,389.58,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,38634.0,0.0,2.0,0.0,0.0,27.0,30906.0,66.0,0.0,1.0,4447.0,77.0,8700.0,2.0,1.0,3.0,1.0,6439.0,849.0,89.1,0.0,0.0,109.0,39.0,22.0,22.0,0.0,22.0,,8.0,,0.0,3.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,60005.0,38634.0,7800.0,51305.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months,7.84,218.84,A,A4,phlebotomist,10+ years,MORTGAGE,47000.0,Not Verified,Aug-2018,Current,n,,,credit_card,Credit card refinancing,913xx,CA,23.72,0.0,Dec-2006,1.0,,118.0,17.0,1.0,5230,10.3,33.0,w,5944.25,5944.25,1309.99,1309.99,1055.75,254.24,0.0,0.0,0.0,Feb-2019,218.84,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,294210.0,1.0,2.0,1.0,1.0,12.0,20264.0,54.0,3.0,5.0,1320.0,29.0,50700.0,1.0,0.0,8.0,7.0,17306.0,20472.0,7.4,0.0,0.0,103.0,140.0,6.0,6.0,1.0,6.0,,6.0,,0.0,3.0,10.0,5.0,10.0,7.0,14.0,25.0,10.0,17.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,364842.0,25494.0,22100.0,37542.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 36 months,11.49,659.43,B,B5,salesman,10+ years,MORTGAGE,100000.0,Verified,Nov-2016,Fully Paid,n,,,home_improvement,Home improvement,488xx,MI,13.91,0.0,Dec-1992,1.0,,107.0,6.0,1.0,929,46.5,21.0,w,0.0,0.0,23324.1436281413,23324.14,20000.0,3324.14,0.0,0.0,0.0,Nov-2018,8170.02,,Feb-2019,0.0,,1,Joint App,114400.0,12.97,Not Verified,0.0,0.0,211073.0,1.0,4.0,1.0,4.0,3.0,66589.0,83.0,0.0,0.0,0.0,82.0,2000.0,3.0,8.0,2.0,4.0,35179.0,,,0.0,0.0,129.0,287.0,287.0,3.0,5.0,,,1.0,,0.0,0.0,1.0,0.0,0.0,13.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,100.0,,1.0,0.0,245270.0,67518.0,0.0,79120.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,16.24,352.76,C,C5,ELECTRICIAN,10+ years,RENT,94000.0,Verified,Feb-2014,Charged Off,n,,  Borrower added on 01/30/14 > I NEED MONEY TO PAY OFF BILLS AND TO ENJOY SOME VACATION TIME<br>,other,Other,935xx,CA,23.21,0.0,Jul-2001,0.0,59.0,,12.0,0.0,14193,80.6,30.0,f,0.0,0.0,10749.24,10749.24,6417.23,2401.77,0.0,1930.24,347.6432,Mar-2016,352.76,,Aug-2018,0.0,59.0,1,Individual,,,,0.0,0.0,59336.0,,,,,,,,,,,,17600.0,,,,8.0,4945.0,1364.0,91.0,0.0,0.0,149.0,150.0,6.0,6.0,5.0,6.0,,11.0,,3.0,7.0,8.0,7.0,11.0,9.0,9.0,16.0,8.0,12.0,0.0,0.0,0.0,2.0,89.7,85.7,0.0,0.0,88266.0,59336.0,15200.0,70666.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,May-2017,COMPLETE,Oct-2016,1930.24,50.0,7.0
,,5000,5000,5000.0, 36 months,15.02,173.38,C,C3,Manager,2 years,RENT,45000.0,Source Verified,Nov-2018,Current,n,,,car,Car financing,201xx,VA,14.85,0.0,Aug-2006,0.0,,76.0,10.0,1.0,3548,22.2,17.0,w,4663.43,4663.43,524.32,524.32,336.57,187.75,0.0,0.0,0.0,Feb-2019,173.38,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,17296.0,1.0,1.0,0.0,1.0,24.0,13748.0,73.0,2.0,8.0,1848.0,50.0,16000.0,0.0,0.0,1.0,9.0,1922.0,6263.0,28.8,0.0,0.0,147.0,78.0,2.0,2.0,0.0,18.0,,3.0,,0.0,4.0,7.0,5.0,6.0,5.0,9.0,12.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,34933.0,17296.0,8800.0,18933.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6400,6400,6400.0, 36 months,13.98,218.68,C,C3,Teacher,< 1 year,RENT,53000.0,Not Verified,Jun-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,760xx,TX,17.55,1.0,Nov-1997,0.0,14.0,,10.0,0.0,8269,73.2,30.0,w,0.0,0.0,7872.2431745731,7872.24,6400.0,1472.24,0.0,0.0,0.0,Jun-2017,218.44,,Jun-2017,0.0,14.0,1,Individual,,,,0.0,0.0,190430.0,,,,,,,,,,,,11300.0,,,,3.0,19043.0,168.0,96.3,0.0,0.0,138.0,198.0,2.0,2.0,2.0,2.0,,9.0,14.0,2.0,2.0,5.0,2.0,2.0,21.0,5.0,7.0,5.0,10.0,0.0,0.0,1.0,3.0,86.7,100.0,0.0,0.0,206903.0,76459.0,4500.0,64603.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9100,9100,9100.0, 36 months,14.64,313.86,C,C3,production/technician,5 years,RENT,26000.0,Verified,Apr-2014,Fully Paid,n,,,credit_card,Credit card refinancing,240xx,VA,30.93,0.0,Sep-2008,0.0,,,6.0,0.0,5210,87.0,7.0,f,0.0,0.0,11298.6271773211,11298.63,9100.0,2198.63,0.0,0.0,0.0,Apr-2017,313.53,,Mar-2018,0.0,,1,Individual,,,,0.0,0.0,18950.0,,,,,,,,,,,,6000.0,,,,4.0,3158.0,1633.0,87.0,0.0,0.0,24.0,66.0,7.0,7.0,0.0,7.0,,8.0,,0.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,6.0,,0.0,0.0,1.0,100.0,66.7,0.0,0.0,28234.0,18950.0,4900.0,22234.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14600,14600,14600.0, 60 months,8.39,298.77,B,B1,Senior Clerk,3 years,RENT,39000.0,Not Verified,Mar-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,852xx,AZ,24.4,0.0,Sep-1993,0.0,,,10.0,0.0,991,4.9,23.0,w,0.0,0.0,15184.84,15184.84,14600.0,584.84,0.0,0.0,0.0,Oct-2016,13697.8,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,32205.0,0.0,3.0,0.0,1.0,13.0,31214.0,67.0,0.0,0.0,644.0,48.0,20300.0,0.0,6.0,1.0,1.0,3578.0,9356.0,6.4,0.0,0.0,270.0,108.0,28.0,13.0,0.0,28.0,,2.0,,0.0,1.0,2.0,2.0,3.0,12.0,6.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,66951.0,32205.0,10000.0,46651.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18150,18150,18150.0, 36 months,12.99,611.46,B,B5,Teacher,8 years,MORTGAGE,60000.0,Source Verified,Apr-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,750xx,TX,20.34,0.0,Aug-2005,0.0,,,8.0,0.0,16250,71.9,12.0,w,0.0,0.0,20152.1400000001,20152.14,18150.0,2002.14,0.0,0.0,0.0,Mar-2015,14037.54,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,229760.0,,,,,,,,,,,,22600.0,,,,1.0,28720.0,572.0,96.3,0.0,0.0,100.0,104.0,25.0,9.0,1.0,25.0,,11.0,,0.0,4.0,6.0,4.0,5.0,4.0,6.0,7.0,6.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,247600.0,22215.0,15300.0,16000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 36 months,13.06,674.46,C,C1,District school nurse ,< 1 year,MORTGAGE,96230.0,Not Verified,Jun-2018,Current,n,,,debt_consolidation,Debt consolidation,925xx,CA,5.62,0.0,Mar-2003,1.0,60.0,,14.0,0.0,16743,57.1,35.0,w,9835.67,9835.67,11485.16,11485.16,10164.33,1320.83,0.0,0.0,0.0,Feb-2019,674.46,Mar-2019,Feb-2019,0.0,60.0,1,Individual,,,,0.0,0.0,587119.0,1.0,5.0,0.0,2.0,16.0,144849.0,122.0,1.0,1.0,11881.0,101.0,29300.0,1.0,0.0,3.0,4.0,41937.0,884.0,94.9,0.0,0.0,149.0,183.0,0.0,0.0,3.0,52.0,,0.0,70.0,2.0,2.0,3.0,2.0,2.0,19.0,8.0,13.0,3.0,14.0,0.0,0.0,0.0,2.0,96.9,100.0,0.0,0.0,576538.0,161592.0,17300.0,116463.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4000,4000,4000.0, 36 months,12.79,134.38,C,C1,Housekeeper ,8 years,RENT,50000.0,Not Verified,Sep-2016,Charged Off,n,,,car,Car financing,207xx,MD,5.69,0.0,Jun-2004,1.0,46.0,,11.0,0.0,5439,32.2,19.0,f,0.0,0.0,2558.48,2558.48,1549.06,614.42,45.0,350.0,63.0,Mar-2018,300.0,,Feb-2019,0.0,63.0,1,Individual,,,,0.0,234.0,5439.0,2.0,0.0,0.0,0.0,92.0,0.0,,2.0,3.0,2822.0,32.0,16900.0,0.0,2.0,1.0,3.0,494.0,3547.0,52.1,0.0,0.0,134.0,146.0,1.0,1.0,0.0,1.0,58.0,1.0,46.0,1.0,3.0,7.0,3.0,5.0,4.0,11.0,15.0,7.0,11.0,0.0,0.0,0.0,2.0,78.9,33.3,0.0,0.0,16900.0,5439.0,7400.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months,7.39,217.4,A,A4,Warehouse men,10+ years,MORTGAGE,55000.0,Verified,Apr-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,923xx,CA,23.24,1.0,Jun-1996,4.0,,75.0,15.0,1.0,8795,53.0,21.0,w,0.0,0.0,7379.1109414606,7379.11,7000.0,379.11,0.0,0.0,0.0,Mar-2017,5425.38,,Oct-2018,0.0,8.0,1,Individual,,,,0.0,0.0,299937.0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,4.0,2061.0,53.0,16700.0,0.0,0.0,2.0,5.0,21424.0,1340.0,57.0,0.0,0.0,,238.0,6.0,6.0,1.0,8.0,,6.0,,0.0,10.0,12.0,13.0,13.0,0.0,12.0,19.0,9.0,14.0,,0.0,1.0,3.0,95.0,70.0,0.0,1.0,311266.0,9495.0,13400.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,15750.0, 36 months,14.08,547.47,C,C3,maint mech,10+ years,RENT,56000.0,Not Verified,Dec-2017,Current,n,,,credit_card,Credit card refinancing,125xx,NY,26.45,0.0,Apr-2007,0.0,,,8.0,0.0,14353,70.0,11.0,f,10560.96,10395.95,7639.55,7520.18,5439.04,2200.51,0.0,0.0,0.0,Feb-2019,547.47,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,27698.0,0.0,2.0,1.0,1.0,8.0,13345.0,53.0,0.0,2.0,7382.0,61.0,20500.0,1.0,0.0,1.0,3.0,3462.0,1847.0,88.6,0.0,0.0,39.0,128.0,15.0,8.0,0.0,15.0,,8.0,,0.0,4.0,4.0,4.0,6.0,3.0,6.0,8.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,45500.0,27698.0,16200.0,25000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21000,21000,21000.0, 36 months,6.03,639.15,A,A1,Marketing,10+ years,OWN,105000.0,Source Verified,May-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,381xx,TN,11.55,0.0,Jul-1975,0.0,,,8.0,0.0,10124,34.9,21.0,f,0.0,0.0,21993.83,21993.83,21000.0,993.83,0.0,0.0,0.0,Apr-2015,14802.33,,May-2018,0.0,,1,Individual,,,,0.0,0.0,445098.0,,,,,,,,,,,,29000.0,,,,1.0,74183.0,18876.0,34.9,0.0,0.0,164.0,466.0,120.0,13.0,5.0,120.0,,15.0,,0.0,1.0,1.0,3.0,4.0,10.0,4.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,490735.0,83426.0,29000.0,74410.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,39900.0, 36 months,7.97,1252.91,A,A5,VP Software Engineering,< 1 year,MORTGAGE,230000.0,Source Verified,Jul-2017,Current,n,,,debt_consolidation,Debt consolidation,787xx,TX,15.8,2.0,Aug-2003,0.0,16.0,,15.0,0.0,71868,79.4,47.0,f,20077.8,20027.6,23769.87,23710.45,19922.2,3847.67,0.0,0.0,0.0,Feb-2019,1252.91,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,650750.0,2.0,3.0,0.0,3.0,15.0,42189.0,52.0,0.0,2.0,25237.0,67.0,90500.0,1.0,3.0,3.0,7.0,43383.0,6436.0,91.1,0.0,0.0,166.0,162.0,18.0,6.0,8.0,18.0,,7.0,19.0,0.0,3.0,5.0,5.0,14.0,13.0,10.0,25.0,5.0,15.0,0.0,0.0,0.0,2.0,97.8,60.0,0.0,0.0,711280.0,114057.0,72600.0,80780.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000.0, 60 months,15.31,383.25,C,C2,Somerset County DCPP,9 years,MORTGAGE,93000.0,Verified,May-2013,Charged Off,n,,,debt_consolidation,debt consolidation,088xx,NJ,7.37,0.0,Jun-1999,2.0,29.0,,10.0,0.0,12660,37.0,25.0,w,0.0,0.0,4394.38,4394.38,1109.57,1189.93,0.0,2094.88,20.9488,Nov-2013,383.25,,Oct-2016,0.0,,1,Individual,,,,0.0,0.0,438307.0,,,,,,,,,,,,34173.0,,,,3.0,43831.0,16013.0,44.2,0.0,0.0,169.0,145.0,7.0,7.0,6.0,7.0,,1.0,,0.0,4.0,4.0,5.0,11.0,6.0,6.0,13.0,4.0,10.0,0.0,0.0,0.0,2.0,95.0,20.0,0.0,0.0,475727.0,42705.0,28673.0,39192.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 60 months,13.59,345.85,C,C2,Asst. Manager,< 1 year,MORTGAGE,15000.0,Verified,Jul-2017,Current,n,,,credit_card,Credit card refinancing,549xx,WI,27.28,0.0,Jul-2006,1.0,67.0,,11.0,0.0,0,0.0,18.0,w,11292.78,11292.78,6588.15,6588.15,3707.22,2880.93,0.0,0.0,0.0,Feb-2019,345.85,Mar-2019,Feb-2019,0.0,,1,Joint App,55000.0,22.93,Verified,0.0,0.0,80201.0,0.0,1.0,0.0,0.0,29.0,12644.0,61.0,0.0,1.0,0.0,36.0,15000.0,1.0,4.0,1.0,1.0,8020.0,3600.0,0.0,0.0,0.0,112.0,129.0,21.0,21.0,1.0,129.0,,1.0,67.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,94.4,0.0,0.0,0.0,117079.0,12894.0,3600.0,20663.0,24373.0,Sep-2006,2.0,0.0,11.0,27.4,2.0,13.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10350,10350,10350.0, 60 months,20.99,279.95,E,E1,Database Administrator,< 1 year,RENT,55000.0,Not Verified,Jun-2016,Current,n,,,credit_card,Credit card refinancing,982xx,WA,31.4,0.0,Mar-2005,1.0,,,23.0,0.0,10306,14.5,32.0,f,6155.54,6155.54,8946.33,8946.33,4194.46,4751.87,0.0,0.0,0.0,Feb-2019,279.95,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,57601.0,0.0,3.0,0.0,2.0,13.0,47295.0,76.0,1.0,5.0,8908.0,43.0,71200.0,2.0,0.0,1.0,7.0,2504.0,42113.0,19.6,0.0,0.0,134.0,124.0,10.0,10.0,0.0,10.0,,3.0,,0.0,3.0,4.0,13.0,16.0,8.0,20.0,24.0,4.0,23.0,0.0,0.0,0.0,1.0,100.0,7.7,0.0,0.0,133275.0,57601.0,52400.0,62075.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000.0, 60 months,12.73,678.46,B,B5,Logistics Manager Miami,10+ years,MORTGAGE,66052.0,Source Verified,Jul-2018,Current,n,,,credit_card,Credit card refinancing,330xx,FL,25.51,0.0,Nov-2004,1.0,,,22.0,0.0,19944,28.0,30.0,w,27396.85,27396.85,4728.0,4728.0,2603.15,2124.85,0.0,0.0,0.0,Feb-2019,678.46,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,49121.0,2.0,3.0,0.0,1.0,15.0,29177.0,70.0,7.0,12.0,4691.0,44.0,71300.0,1.0,1.0,1.0,13.0,2233.0,19774.0,34.1,0.0,0.0,127.0,164.0,2.0,2.0,0.0,8.0,,4.0,,0.0,5.0,10.0,7.0,11.0,4.0,19.0,26.0,10.0,22.0,0.0,0.0,0.0,7.0,100.0,14.3,0.0,0.0,113042.0,49121.0,30000.0,41742.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,8000,8000,7875.0, 36 months,12.23,266.6,C,C1,Halliburton,3 years,RENT,70000.0,Source Verified,Oct-2010,Does not meet the credit policy. Status:Fully Paid,n,,"  Borrower added on 10/21/10 > My intention is use this loan to combine several debts into one monthly payment.  I am trying to rid myself of bad debt, ie bad credit cards and cards that I just don't use.  I have made mistakes in the past regarding my credit, but I can assure you that maintaining good credit and meeting my obligations is my first priority as a consumer.  I work in the oil and gas industry for one of the world's largest service companies.  My particular job involves stimulating natural gas wells to make them produce more efficiently.  This efficiency makes natural gas availble and a more reasonable and consistent price.  We are currently involved in one of the country's biggest natural gas plays, the haynesville shale.  This gas play is being developed at an unbelievable pace, and we have decades of work available.<br/> Borrower added on 10/25/10 > I would also like to add that my wife is duly employed as a first grade teacher.<br/>",debt_consolidation,Credit consolidation,756xx,TX,3.89,1.0,Feb-2001,6.0,23.0,,12.0,0.0,7754,35.1,26.0,f,0.0,0.0,9598.1253086692,9448.15,8000.0,1598.13,0.0,0.0,0.0,Nov-2013,282.7,Dec-2013,Feb-2019,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14400,14400,14400.0, 60 months,13.59,332.01,C,C2,communications director,10+ years,MORTGAGE,255000.0,Verified,Dec-2017,Current,n,,,debt_consolidation,Debt consolidation,300xx,GA,33.3,0.0,Jul-1990,1.0,,,23.0,0.0,83757,80.0,50.0,w,11852.74,11852.74,4651.36,4651.36,2547.26,2104.1,0.0,0.0,0.0,Feb-2019,332.01,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,644656.0,2.0,11.0,2.0,7.0,3.0,223301.0,76.0,1.0,4.0,4087.0,80.0,104740.0,0.0,1.0,3.0,11.0,28028.0,3400.0,82.0,0.0,0.0,163.0,329.0,10.0,3.0,8.0,15.0,,5.0,,0.0,2.0,11.0,4.0,4.0,27.0,11.0,19.0,10.0,23.0,,0.0,0.0,3.0,100.0,50.0,0.0,0.0,752947.0,242908.0,6800.0,295707.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,15.61,524.48,D,D1,Critical Claims Examiner,5 years,RENT,112000.0,Verified,Aug-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,925xx,CA,26.15,0.0,Mar-1986,2.0,27.0,65.0,23.0,2.0,26160,60.7,57.0,f,0.0,0.0,17234.4101496693,17234.41,15000.0,2234.41,0.0,0.0,0.0,May-2017,249.86,,Oct-2018,0.0,,1,Individual,,,,0.0,0.0,101064.0,,,,,,,,,,,,43100.0,,,,13.0,4813.0,3873.0,77.6,0.0,0.0,118.0,353.0,2.0,2.0,6.0,15.0,,5.0,27.0,0.0,4.0,10.0,6.0,11.0,11.0,20.0,40.0,10.0,23.0,0.0,0.0,0.0,9.0,96.0,40.0,1.0,1.0,137251.0,101064.0,17300.0,94151.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
