id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,35000,35000,35000.0, 60 months,17.09,871.54,D,D1,Assistant Managee,4 years,RENT,78000.0,Source Verified,Feb-2018,Charged Off,n,,,home_improvement,Home improvement,115xx,NY,3.43,0.0,Jun-1988,1.0,,,4.0,0.0,1077,2.7,5.0,w,0.0,0.0,4291.24,4291.24,1918.38,2372.86,0.0,0.0,0.0,Jul-2018,871.54,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,4077.0,1.0,1.0,1.0,1.0,4.0,3000.0,86.0,0.0,0.0,1009.0,9.0,39700.0,1.0,1.0,1.0,1.0,1019.0,38623.0,2.7,0.0,0.0,26.0,356.0,76.0,4.0,0.0,76.0,,4.0,,0.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,43200.0,4077.0,39700.0,3500.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,17500,17500,17500.0, 36 months,11.44,576.59,B,B4,Director of Sales,10+ years,MORTGAGE,275000.0,Not Verified,Dec-2014,Fully Paid,n,,,credit_card,Credit card refinancing,337xx,FL,12.24,1.0,Jul-2000,2.0,3.0,,11.0,0.0,36309,91.0,37.0,f,0.0,0.0,19458.78,19458.78,17500.0,1958.78,0.0,0.0,0.0,Feb-2016,11974.23,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,602165.0,,,,,,,,,,,,39900.0,,,,3.0,54742.0,591.0,98.4,0.0,0.0,147.0,173.0,42.0,4.0,6.0,42.0,3.0,4.0,3.0,0.0,5.0,5.0,5.0,6.0,19.0,6.0,12.0,5.0,11.0,0.0,0.0,0.0,2.0,91.9,100.0,0.0,0.0,657024.0,147261.0,36900.0,125024.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months,16.02,175.84,C,C5,DRIVER,10+ years,RENT,65000.0,Source Verified,Aug-2017,Current,n,,,debt_consolidation,Debt consolidation,113xx,NY,21.21,0.0,Aug-2005,1.0,,75.0,11.0,1.0,7121,46.5,17.0,w,2796.87,2796.87,3156.22,3156.22,2203.13,953.09,0.0,0.0,0.0,Feb-2019,175.84,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,39871.0,1.0,2.0,0.0,1.0,17.0,32750.0,63.0,2.0,6.0,2639.0,59.0,15300.0,1.0,0.0,2.0,7.0,3625.0,2312.0,69.6,0.0,0.0,144.0,143.0,3.0,3.0,0.0,3.0,,3.0,,0.0,3.0,6.0,4.0,6.0,4.0,9.0,12.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,50.0,1.0,0.0,67734.0,39871.0,7600.0,52434.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 60 months,20.99,946.68,E,E4,Senior Mortgage Consultant,2 years,MORTGAGE,250000.0,Verified,Oct-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,283xx,NC,10.33,0.0,Jan-1998,0.0,,,21.0,0.0,38607,57.8,47.0,w,0.0,0.0,48505.65,48505.65,35000.0,13505.65,0.0,0.0,0.0,Nov-2016,25785.33,,Nov-2018,0.0,,1,Individual,,,,0.0,0.0,297813.0,,,,,,,,,,,,66800.0,,,,6.0,15674.0,11770.0,73.0,0.0,0.0,146.0,200.0,12.0,12.0,4.0,12.0,,4.0,,0.0,5.0,9.0,8.0,12.0,11.0,18.0,31.0,9.0,21.0,0.0,0.0,0.0,1.0,100.0,37.5,0.0,0.0,353395.0,111809.0,43600.0,83433.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000.0, 60 months,9.44,503.35,B,B1,Operations Manager,9 years,MORTGAGE,120000.0,Not Verified,Dec-2017,Current,n,,,home_improvement,Home improvement,410xx,KY,12.28,0.0,Nov-2002,0.0,43.0,,21.0,0.0,0,0.0,53.0,w,19363.88,19363.88,7116.13,7116.13,4636.12,2480.01,0.0,0.0,0.0,Feb-2019,503.35,Mar-2019,Feb-2019,0.0,43.0,1,Individual,,,,0.0,0.0,280948.0,2.0,2.0,0.0,2.0,16.0,49595.0,48.0,0.0,5.0,0.0,9.0,64500.0,0.0,1.0,4.0,9.0,15608.0,20500.0,0.0,0.0,0.0,122.0,181.0,13.0,5.0,2.0,15.0,43.0,6.0,43.0,2.0,0.0,0.0,5.0,15.0,8.0,18.0,43.0,0.0,21.0,0.0,0.0,0.0,2.0,86.8,0.0,0.0,0.0,365751.0,49595.0,20500.0,67822.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8900,8900,8900.0, 36 months,6.24,271.73,A,A2,Accountant,2 years,MORTGAGE,47000.0,Source Verified,Jun-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,029xx,RI,17.39,0.0,Nov-2005,0.0,34.0,,17.0,0.0,1350,5.9,25.0,w,0.0,0.0,9778.958016632,9778.96,8900.0,878.96,0.0,0.0,0.0,Jun-2018,271.5,,Feb-2019,0.0,34.0,1,Individual,,,,0.0,0.0,232962.0,,,,,,,,,,,,23000.0,,,,3.0,13704.0,8772.0,7.7,0.0,0.0,114.0,112.0,10.0,7.0,1.0,66.0,,2.0,,5.0,1.0,2.0,3.0,3.0,16.0,7.0,8.0,2.0,17.0,0.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0,260033.0,50490.0,9500.0,50475.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14800,14800,3400.0, 36 months,10.83,483.35,B,B3,Versus,1 year,RENT,50000.0,Not Verified,Dec-2008,Fully Paid,n,,My father needs to buy a truck.  He's been in business for more than 30 years.,major_purchase,Olf Veldhuisloan,068xx,CT,5.52,0.0,Oct-2001,2.0,37.0,,7.0,0.0,3943,12.2,24.0,f,0.0,0.0,14933.780000004,3430.86,14800.0,133.78,0.0,0.0,0.0,Jan-2009,14933.97,,Apr-2018,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,16.99,534.72,D,D3,Executive Assistant,10+ years,MORTGAGE,48000.0,Source Verified,May-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,273xx,NC,14.55,2.0,May-1998,0.0,5.0,,11.0,0.0,17040,84.8,23.0,f,0.0,0.0,17355.12,17355.12,15000.0,2355.12,0.0,0.0,0.0,May-2015,11473.2,,Feb-2019,0.0,5.0,1,Individual,,,,0.0,0.0,166084.0,,,,,,,,,,,,20100.0,,,,0.0,15099.0,61.0,97.5,0.0,0.0,136.0,183.0,42.0,42.0,4.0,168.0,,,24.0,3.0,1.0,8.0,1.0,4.0,6.0,9.0,13.0,8.0,11.0,0.0,0.0,2.0,0.0,82.6,100.0,0.0,0.0,187879.0,17040.0,2400.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12725,12725,12725.0, 36 months,15.99,447.32,C,C5,loan analyst,8 years,OWN,55000.0,Verified,Dec-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,331xx,FL,32.71,2.0,May-1991,3.0,6.0,98.0,12.0,1.0,9826,47.0,36.0,w,0.0,0.0,13305.458181981,13305.46,12725.0,580.46,0.0,0.0,0.0,Mar-2017,12433.43,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,217268.0,3.0,4.0,2.0,3.0,4.0,35657.0,61.0,2.0,2.0,4547.0,47.0,20900.0,0.0,0.0,5.0,6.0,18105.0,3350.0,84.0,0.0,0.0,88.0,306.0,3.0,3.0,7.0,30.0,,3.0,,0.0,2.0,7.0,4.0,4.0,11.0,7.0,20.0,5.0,12.0,,0.0,0.0,5.0,94.0,50.0,1.0,0.0,255513.0,45483.0,6700.0,58613.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9600,9600,9600.0, 36 months,6.89,295.94,A,A3,chauffeur,4 years,RENT,60000.0,Source Verified,Nov-2015,Fully Paid,n,,,credit_card,Credit card refinancing,117xx,NY,7.5,0.0,Oct-1996,0.0,,99.0,6.0,1.0,12613,30.1,9.0,f,0.0,0.0,10391.566583983,10391.57,9600.0,791.57,0.0,0.0,0.0,May-2017,5364.26,,Nov-2018,0.0,,1,Individual,,,,0.0,0.0,12613.0,,,,,,,,,,,,41900.0,,,,1.0,2102.0,26132.0,31.8,0.0,0.0,143.0,229.0,12.0,12.0,0.0,25.0,,12.0,,0.0,5.0,6.0,5.0,5.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,100.0,60.0,1.0,0.0,41900.0,12613.0,38300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28425,28425,28425.0, 36 months,17.86,1025.64,D,D5,Surgical Technologist,4 years,RENT,80000.0,Source Verified,Nov-2015,Fully Paid,n,,,other,Other,024xx,MA,9.64,0.0,Nov-2007,0.0,,,7.0,0.0,12920,33.6,10.0,w,0.0,0.0,29676.69,29676.69,28425.0,1251.69,0.0,0.0,0.0,Feb-2016,27681.82,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,16697.0,,,,,,,,,,,,38500.0,,,,4.0,2385.0,25580.0,33.6,0.0,0.0,47.0,96.0,4.0,4.0,0.0,4.0,,7.0,,0.0,6.0,6.0,6.0,7.0,2.0,6.0,8.0,6.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,53701.0,16697.0,38500.0,15201.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5500,5500,5500.0, 36 months,10.99,180.04,B,B4,Item Processing Manager,10+ years,RENT,62000.0,Not Verified,Jul-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,750xx,TX,4.94,0.0,Jul-2004,0.0,66.0,,8.0,0.0,2265,21.2,16.0,w,0.0,0.0,6245.7094800119,6245.71,5500.0,745.71,0.0,0.0,0.0,Feb-2017,3008.35,,Feb-2019,0.0,66.0,1,Individual,,,,0.0,751.0,5858.0,,,,,,,,,,,,10700.0,,,,6.0,732.0,5432.0,16.4,0.0,0.0,93.0,131.0,2.0,2.0,0.0,5.0,66.0,10.0,66.0,1.0,2.0,4.0,4.0,6.0,5.0,7.0,11.0,4.0,8.0,0.0,0.0,0.0,4.0,93.3,0.0,0.0,0.0,14700.0,5858.0,6500.0,4000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,14000,14000.0, 36 months,8.39,441.24,A,A5,Director Account Services,10+ years,MORTGAGE,100000.0,Verified,Oct-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,950xx,CA,4.52,1.0,Jan-1994,1.0,21.0,57.0,12.0,1.0,11997,63.5,34.0,w,0.0,0.0,15884.32539935,15884.33,14000.0,1884.33,0.0,0.0,0.0,Oct-2017,440.93,,Feb-2018,0.0,21.0,1,Individual,,,,0.0,0.0,11997.0,,,,,,,,,,,,18900.0,,,,4.0,1091.0,2549.0,76.8,0.0,0.0,146.0,248.0,3.0,3.0,5.0,3.0,,3.0,,3.0,5.0,8.0,8.0,17.0,2.0,12.0,26.0,8.0,12.0,0.0,0.0,1.0,4.0,90.6,57.1,1.0,0.0,18900.0,11997.0,11000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14400,14400,7858.8, 36 months,11.71,476.3,B,B3,Christie Digital Systems,3 years,MORTGAGE,70000.0,Source Verified,Oct-2011,Charged Off,n,,,debt_consolidation,Debit Consolidation,442xx,OH,17.57,0.0,Mar-1999,1.0,,,9.0,0.0,13521,88.4,26.0,f,0.0,0.0,3721.58,2808.65,1360.65,541.39,0.0,1819.54,326.9484,Feb-2012,476.3,,Oct-2016,0.0,,1,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19200,19200,19200.0, 60 months,15.99,466.81,C,C5,HR Risk Manager,5 years,MORTGAGE,93956.0,Source Verified,Nov-2016,Current,n,,,credit_card,Credit card refinancing,088xx,NJ,18.43,0.0,Apr-1991,0.0,,,12.0,0.0,16275,91.4,24.0,w,12398.2,12398.2,12586.81,12586.81,6801.8,5785.01,0.0,0.0,0.0,Feb-2019,466.81,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,57105.0,3.0,2.0,0.0,1.0,21.0,38195.0,32.0,4.0,7.0,5812.0,59.0,17800.0,1.0,0.0,1.0,8.0,5191.0,405.0,97.3,0.0,0.0,206.0,307.0,3.0,3.0,0.0,6.0,,12.0,,0.0,5.0,7.0,5.0,6.0,13.0,9.0,10.0,7.0,12.0,0.0,0.0,0.0,4.0,95.8,100.0,0.0,0.0,85354.0,57105.0,15000.0,61272.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 60 months,13.18,799.59,C,C3,Enterprise Architect,2 years,MORTGAGE,133000.0,Verified,Nov-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,622xx,IL,30.84,0.0,Oct-1989,2.0,,,14.0,0.0,56642,58.0,35.0,w,0.0,0.0,45534.8261081902,45534.83,35000.0,10534.83,0.0,0.0,0.0,Nov-2018,17600.44,,Nov-2018,0.0,,1,Individual,,,,0.0,0.0,394979.0,,,,,,,,,,,,97100.0,,,,5.0,28212.0,12650.0,97.0,0.0,0.0,148.0,313.0,23.0,6.0,3.0,25.0,,1.0,,0.0,4.0,9.0,10.0,10.0,16.0,9.0,17.0,5.0,14.0,,0.0,0.0,2.0,100.0,75.0,0.0,0.0,484144.0,126658.0,50600.0,84460.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,17.09,535.47,D,D1,Elevator Mechanic,10+ years,MORTGAGE,150000.0,Source Verified,Jan-2018,Charged Off,n,,,home_improvement,Home improvement,023xx,MA,13.09,0.0,Jun-2011,0.0,,,11.0,0.0,21430,75.5,22.0,w,0.0,0.0,2574.76,2574.76,321.85,178.02,0.0,2074.89,373.4802,Feb-2018,535.47,,Aug-2018,0.0,,1,Individual,,,,0.0,0.0,344656.0,2.0,5.0,2.0,3.0,1.0,35749.0,62.0,2.0,3.0,1887.0,67.0,28400.0,1.0,12.0,1.0,9.0,31332.0,306.0,92.2,0.0,0.0,50.0,79.0,10.0,1.0,3.0,10.0,,11.0,,0.0,3.0,4.0,3.0,3.0,13.0,5.0,6.0,4.0,11.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,380919.0,57179.0,3900.0,57519.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,13.49,508.96,C,C2,,,OWN,36000.0,Verified,Jan-2017,Charged Off,n,,,credit_card,Credit card refinancing,815xx,CO,33.07,0.0,Aug-2001,0.0,43.0,76.0,15.0,2.0,29379,55.9,35.0,w,0.0,0.0,6693.1,6693.1,3580.79,1520.06,0.0,1592.25,143.3025,Dec-2017,508.96,,Jul-2018,0.0,,1,Individual,,,,0.0,0.0,69625.0,0.0,2.0,1.0,1.0,10.0,40246.0,42.0,1.0,3.0,9435.0,54.0,52600.0,1.0,0.0,2.0,4.0,4973.0,1752.0,90.6,0.0,0.0,185.0,64.0,11.0,10.0,0.0,11.0,,11.0,43.0,0.0,4.0,8.0,5.0,5.0,21.0,13.0,14.0,8.0,15.0,0.0,0.0,0.0,2.0,97.1,80.0,2.0,0.0,97577.0,69625.0,18700.0,44977.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000.0, 60 months,17.09,398.42,D,D1,Computer Dveloper,3 years,MORTGAGE,70000.0,Verified,Oct-2017,Current,n,,,debt_consolidation,Debt consolidation,235xx,VA,15.22,0.0,Nov-2010,0.0,,,10.0,0.0,15753,59.7,11.0,w,12959.36,12959.36,6377.54,6377.54,3040.64,3336.9,0.0,0.0,0.0,Feb-2019,398.42,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,299379.0,0.0,6.0,0.0,1.0,15.0,29965.0,91.0,0.0,1.0,15753.0,77.0,26400.0,1.0,0.0,0.0,3.0,29938.0,0.0,102.3,0.0,0.0,83.0,38.0,17.0,15.0,1.0,34.0,,15.0,,0.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,319371.0,45718.0,15400.0,32771.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 60 months,20.0,264.94,D,D4,,,MORTGAGE,54000.0,Verified,Oct-2017,Fully Paid,n,,,other,Other,338xx,FL,20.33,0.0,Mar-2006,0.0,63.0,,14.0,0.0,1992,9.8,26.0,w,0.0,0.0,10831.935789371,10831.94,10000.0,831.94,0.0,0.0,0.0,Apr-2018,9783.29,,Feb-2019,0.0,63.0,1,Individual,,,,0.0,0.0,262521.0,4.0,1.0,3.0,3.0,6.0,38695.0,,5.0,9.0,724.0,10.0,20400.0,2.0,0.0,4.0,14.0,20194.0,2593.0,28.0,0.0,0.0,139.0,38.0,4.0,4.0,2.0,4.0,,6.0,,1.0,2.0,5.0,5.0,6.0,8.0,12.0,15.0,5.0,14.0,0.0,0.0,0.0,8.0,96.2,25.0,0.0,0.0,286958.0,40687.0,3600.0,40192.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,12.79,201.56,C,C1,nurse,2 years,RENT,38000.0,Source Verified,Sep-2016,Current,n,,,debt_consolidation,Debt consolidation,336xx,FL,20.37,0.0,Aug-2005,0.0,81.0,,7.0,0.0,12093,75.6,30.0,f,1352.54,1352.54,5843.11,5843.11,4647.46,1195.65,0.0,0.0,0.0,Feb-2019,201.56,Mar-2019,Feb-2019,0.0,81.0,1,Individual,,,,0.0,630.0,47205.0,0.0,1.0,0.0,0.0,43.0,35112.0,73.0,0.0,0.0,6484.0,74.0,16000.0,1.0,0.0,0.0,0.0,9441.0,3907.0,75.6,0.0,0.0,132.0,130.0,37.0,37.0,0.0,37.0,,15.0,,2.0,3.0,3.0,5.0,8.0,22.0,5.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,93.3,33.3,0.0,0.0,64081.0,47205.0,16000.0,48081.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6500,6500,6500.0, 36 months,17.47,233.27,D,D1,Sole Proprietor,10+ years,MORTGAGE,93700.0,Not Verified,May-2018,Current,n,,,vacation,Vacation,020xx,MA,19.06,0.0,Aug-2001,1.0,,,9.0,0.0,9298,55.0,14.0,f,5177.05,5177.05,2093.12,2093.12,1322.95,770.17,0.0,0.0,0.0,Feb-2019,233.27,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,131875.0,1.0,5.0,3.0,3.0,1.0,122577.0,84.0,0.0,2.0,4248.0,79.0,16900.0,2.0,0.0,5.0,5.0,14653.0,1819.0,73.3,0.0,0.0,80.0,201.0,15.0,1.0,0.0,37.0,,1.0,,0.0,2.0,4.0,2.0,3.0,7.0,4.0,7.0,4.0,9.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,138538.0,131875.0,6800.0,121638.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8500,8500,8500.0, 36 months,15.22,295.58,C,C3,Bank of America,5 years,MORTGAGE,42000.0,Verified,Aug-2013,Fully Paid,n,,  Borrower added on 07/18/13 > To consolidate some bills.<br>,debt_consolidation,Consolidation,751xx,TX,8.69,0.0,Jul-1998,1.0,60.0,57.0,8.0,2.0,5767,72.1,27.0,w,0.0,0.0,9706.8265459575,9706.83,8500.0,1206.83,0.0,0.0,0.0,Sep-2014,6159.87,,Oct-2018,0.0,65.0,1,Individual,,,,0.0,0.0,120039.0,,,,,,,,,,,,8000.0,,,,5.0,17148.0,233.0,96.1,0.0,0.0,107.0,183.0,15.0,6.0,4.0,32.0,,4.0,60.0,1.0,4.0,4.0,4.0,8.0,5.0,6.0,16.0,4.0,8.0,0.0,0.0,0.0,3.0,95.0,100.0,2.0,0.0,123924.0,7904.0,6000.0,2228.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 60 months,28.69,631.07,F,F1,Mechanic ,< 1 year,RENT,70000.0,Source Verified,Feb-2017,Current,n,,,debt_consolidation,Debt consolidation,028xx,RI,8.83,0.0,Sep-2006,1.0,,,7.0,0.0,4606,39.4,15.0,w,15131.01,15131.01,15183.48,15183.48,4868.99,10314.49,0.0,0.0,0.0,Feb-2019,631.07,Mar-2019,Feb-2019,1.0,,1,Individual,,,,0.0,2844.0,11681.0,0.0,1.0,0.0,1.0,16.0,7075.0,66.0,0.0,3.0,2436.0,52.0,11700.0,0.0,0.0,2.0,4.0,1947.0,5094.0,47.5,0.0,0.0,125.0,74.0,15.0,15.0,0.0,15.0,,2.0,,0.0,2.0,2.0,4.0,5.0,6.0,6.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,22425.0,11681.0,9700.0,10725.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,10.99,327.34,B,B4,House Maid ,4 years,RENT,40000.0,Verified,Jun-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,941xx,CA,9.48,0.0,Feb-2005,0.0,65.0,,8.0,0.0,11403,50.9,20.0,f,0.0,0.0,11775.1516197581,11775.15,10000.0,1775.15,0.0,0.0,0.0,May-2018,651.7,,Dec-2018,0.0,65.0,1,Individual,,,,0.0,0.0,11403.0,,,,,,,,,,,,22400.0,,,,5.0,1425.0,5634.0,63.7,0.0,0.0,,124.0,16.0,16.0,0.0,16.0,65.0,18.0,65.0,1.0,4.0,7.0,4.0,13.0,0.0,8.0,18.0,7.0,8.0,0.0,0.0,0.0,0.0,90.0,50.0,0.0,0.0,22400.0,11403.0,15500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,17000,17000,17000.0, 36 months,6.08,517.79,A,A2,Register Nurse,3 years,RENT,90000.0,Source Verified,Feb-2018,Current,n,,,credit_card,Credit card refinancing,193xx,PA,15.52,0.0,Apr-1993,2.0,46.0,,13.0,0.0,19773,47.2,31.0,w,11673.31,11673.31,6207.74,6207.74,5326.69,881.05,0.0,0.0,0.0,Feb-2019,517.79,Mar-2019,Feb-2019,0.0,46.0,1,Individual,,,,0.0,0.0,44435.0,2.0,2.0,0.0,1.0,21.0,24662.0,72.0,2.0,6.0,4958.0,58.0,41900.0,0.0,10.0,2.0,7.0,3418.0,15312.0,52.0,0.0,0.0,136.0,298.0,4.0,4.0,4.0,15.0,64.0,4.0,64.0,3.0,7.0,8.0,8.0,10.0,9.0,11.0,18.0,8.0,13.0,0.0,0.0,0.0,2.0,80.0,50.0,0.0,0.0,76241.0,44435.0,31900.0,34341.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,18625,18625,18625.0, 36 months,6.49,570.76,A,A2,Manager,10+ years,MORTGAGE,130000.0,Not Verified,Mar-2016,Current,n,,,credit_card,Credit card refinancing,495xx,MI,14.66,0.0,May-1993,1.0,26.0,,12.0,0.0,64406,92.7,18.0,w,567.41,567.41,19963.17,19963.17,18057.59,1905.58,0.0,0.0,0.0,Feb-2019,570.76,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,121406.0,1.0,3.0,1.0,2.0,12.0,24137.0,81.0,1.0,1.0,12318.0,80.0,133800.0,1.0,3.0,1.0,3.0,10117.0,2478.0,92.7,0.0,0.0,126.0,229.0,3.0,3.0,1.0,3.0,26.0,0.0,26.0,0.0,5.0,6.0,5.0,6.0,6.0,6.0,9.0,6.0,12.0,0.0,0.0,0.0,2.0,88.9,80.0,0.0,0.0,323985.0,99968.0,33800.0,29741.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000.0, 60 months,11.53,440.16,B,B5,Accountant,10+ years,MORTGAGE,82000.0,Verified,Aug-2015,Charged Off,n,,,debt_consolidation,Debt consolidation,217xx,MD,26.05,0.0,Jul-1992,0.0,72.0,,8.0,0.0,46908,98.0,17.0,w,0.0,0.0,11475.07,11475.07,7284.2,4190.87,0.0,0.0,0.0,Nov-2017,440.16,,Dec-2017,0.0,,1,Individual,,,,0.0,0.0,159757.0,,,,,,,,,,,,47950.0,,,,2.0,19969.0,7908.0,99.0,0.0,0.0,,277.0,3.0,3.0,3.0,15.0,72.0,15.0,72.0,0.0,6.0,7.0,8.0,9.0,0.0,7.0,14.0,7.0,8.0,,0.0,0.0,1.0,94.0,100.0,0.0,0.0,212276.0,46908.0,47450.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
